,0,1,2,3,4,5,6,7,8,9,
1,0,0,0,0,0,0,0,33,67,0,1
1,0,0,0,0,0,0,0,32,68,0,1
1,0,0,0,0,0,0,0,31,69,0,1
1,0,0,0,0,0,0,0,30,70,0,1
1,0,0,0,0,0,0,0,29,71,0,1
1,0,0,0,0,0,0,0,27,73,0,1
1,0,0,0,0,0,0,0,26,74,0,1
1,0,0,0,0,0,0,0,25,75,0,1
1,0,0,0,0,0,0,0,24,76,0,1
1,0,0,0,0,0,0,0,23,77,0,1
1,0,0,0,0,0,0,0,22,78,0,1
1,0,0,0,0,0,0,0,21,79,0,1
1,0,0,0,0,0,0,0,20,80,0,1
1,0,0,0,0,0,0,0,19,81,0,1
1,0,0,0,0,0,0,0,18,82,0,1
1,0,0,0,0,0,0,0,17,83,0,1
1,0,0,0,0,0,0,0,16,84,0,1
1,0,0,0,0,0,0,0,15,85,0,1
1,0,0,0,0,0,0,0,14,86,0,1
1,0,0,0,0,0,0,0,13,87,0,1
1,0,0,0,0,0,0,0,12,88,0,1
1,0,0,0,0,0,0,0,11,89,0,1
1,0,0,0,0,0,0,0,10,90,0,1
1,0,0,0,0,0,0,0,9,91,0,1
1,0,0,0,0,0,0,0,8,92,0,1
1,0,0,0,0,0,0,0,7,93,0,1
1,0,0,0,0,0,0,0,6,94,0,1
1,0,0,0,0,0,0,0,5,95,0,1
1,0,0,0,0,0,0,0,4,96,0,1
1,0,0,0,0,0,0,0,3,97,0,1
1,0,0,0,0,0,0,0,2,98,0,1
1,0,0,0,0,0,0,0,1,99,0,1
1,0,0,0,0,0,0,0,0,100,0,1
1,0,0,0,0,0,0,0,0,99,1,1
1,0,0,0,0,0,0,0,0,98,2,1
1,0,0,0,0,0,0,0,0,97,3,1
1,0,0,0,0,0,0,0,0,96,4,1
1,0,0,0,0,0,0,0,0,95,5,1
1,0,0,0,0,0,0,0,0,94,6,1
1,0,0,0,0,0,0,0,0,93,7,1
1,0,0,0,0,0,0,0,0,92,8,1
1,0,0,0,0,0,0,0,0,91,9,1
1,0,0,0,0,0,0,0,0,90,10,1
1,0,0,0,0,0,0,0,0,89,11,1
1,0,0,0,0,0,0,0,0,88,12,1
1,0,0,0,0,0,0,0,0,87,13,1
1,0,0,0,0,0,0,0,0,86,14,1
1,0,0,0,0,0,0,0,0,85,15,1
1,0,0,0,0,0,0,0,0,84,16,1
1,0,0,0,0,0,0,0,0,83,17,1
1,0,0,0,0,0,0,0,0,82,18,1
1,0,0,0,0,0,0,0,0,81,19,1
1,0,0,0,0,0,0,0,0,80,20,1
1,0,0,0,0,0,0,0,0,79,21,1
1,0,0,0,0,0,0,0,0,78,22,1
1,0,0,0,0,0,0,0,0,77,23,1
1,0,0,0,0,0,0,0,0,76,24,1
1,0,0,0,0,0,0,0,0,75,25,1
1,0,0,0,0,0,0,0,0,74,26,1
1,0,0,0,0,0,0,0,0,73,27,1
1,0,0,0,0,0,0,0,0,72,28,1
1,0,0,0,0,0,0,0,0,71,29,1
1,0,0,0,0,0,0,0,0,70,30,1
1,0,0,0,0,0,0,0,0,69,31,1
1,0,0,0,0,0,0,0,0,68,32,1
1,0,0,0,0,0,0,0,0,67,33,1
1,0,0,0,0,0,0,0,0,66,34,1
1,0,0,0,0,0,0,0,0,65,35,1
1,0,0,0,0,0,0,0,0,64,36,1
1,0,0,0,0,0,0,0,0,63,37,1
1,0,0,0,0,0,0,0,0,62,38,1
1,0,0,0,0,0,0,0,0,61,39,1
1,0,0,0,0,0,0,0,0,60,40,1
1,0,0,0,0,0,0,0,0,59,41,1
1,0,0,0,0,0,0,0,0,58,42,1
1,0,0,0,0,0,0,0,0,57,43,1
1,0,0,0,0,0,0,0,0,56,44,1
1,0,0,0,0,0,0,0,0,55,45,1
1,0,0,0,0,0,0,0,0,54,46,1
1,0,0,0,0,0,0,0,0,53,47,1
1,0,0,0,0,0,0,0,0,52,48,1
1,0,0,0,0,0,0,0,0,51,49,1
1,0,0,0,0,0,0,0,0,50,50,1
1,0,0,0,0,0,0,0,0,49,51,1
1,0,0,0,0,0,0,0,0,48,52,1
1,0,0,0,0,0,0,0,0,47,53,1
1,0,0,0,0,0,0,0,0,46,54,1
1,0,0,0,0,0,0,0,0,45,55,1
1,0,0,0,0,0,0,0,0,44,56,1
1,0,0,0,0,0,0,0,0,43,57,1
1,0,0,0,0,0,0,0,0,42,58,1
1,0,0,0,0,0,0,0,0,41,59,1
1,0,0,0,0,0,0,0,0,40,60,1
1,0,0,0,0,0,0,0,0,39,61,1
1,0,0,0,0,0,0,0,0,38,62,1
1,0,0,0,0,0,0,0,0,37,63,1
1,0,0,0,0,0,0,0,0,36,64,1
1,0,0,0,0,0,0,0,0,35,65,1
1,0,0,0,0,0,0,0,0,34,66,1
1,0,0,0,0,0,0,0,0,33,67,1
1,0,0,0,0,0,0,0,0,32,68,1
1,0,0,0,0,0,0,0,0,31,69,1
1,0,0,0,0,0,0,0,0,30,70,1
1,0,0,0,0,0,0,0,0,29,71,1
1,0,0,0,0,0,0,0,0,28,72,1
1,0,0,0,0,0,0,0,0,27,73,1
1,0,0,0,0,0,0,0,0,26,74,1
1,0,0,0,0,0,0,0,0,25,75,1
1,0,0,0,0,0,0,0,0,24,76,1
1,0,0,0,0,0,0,0,0,23,77,1
1,0,0,0,0,0,0,0,0,22,78,1
1,0,0,0,0,0,0,0,0,21,79,1
1,0,0,0,0,0,0,0,0,20,80,1
1,0,0,0,0,0,0,0,0,19,81,1
1,0,0,0,0,0,0,0,0,18,82,1
1,0,0,0,0,0,0,0,0,17,83,1
1,0,0,0,0,0,0,0,0,16,84,1
1,0,0,0,0,0,0,0,0,15,85,1
1,0,0,0,0,0,0,0,0,14,86,1
1,0,0,0,0,0,0,0,0,13,87,1
1,0,0,0,0,0,0,0,0,12,88,1
1,0,0,0,0,0,0,0,0,11,89,1
1,0,0,0,0,0,0,0,0,10,90,1
1,0,0,0,0,0,0,0,0,9,91,1
1,0,0,0,0,0,0,0,0,8,92,1
1,0,0,0,0,0,0,0,0,7,93,1
1,0,0,0,0,0,0,0,0,6,94,1
1,0,0,0,0,0,0,0,0,5,95,1
1,0,0,0,0,0,0,0,0,4,96,1
1,0,0,0,0,0,0,0,0,3,97,1
1,0,0,0,0,0,0,0,0,2,98,1
1,0,0,0,0,0,0,0,0,1,99,1
1,0,0,0,0,0,0,0,0,0,100,1
1,0,0,0,0,0,0,0,28,0,72,1
1,0,0,0,0,0,0,0,27,0,73,1
1,0,0,0,0,0,0,0,26,0,74,1
1,0,0,0,0,0,0,0,25,0,75,1
1,0,0,0,0,0,0,0,24,0,76,1
1,0,0,0,0,0,0,0,23,0,77,1
1,0,0,0,0,0,0,0,22,0,78,1
1,0,0,0,0,0,0,0,21,0,79,1
1,0,0,0,0,0,0,0,20,0,80,1
1,0,0,0,0,0,0,0,19,0,81,1
1,0,0,0,0,0,0,0,18,0,82,1
1,0,0,0,0,0,0,0,17,0,83,1
1,0,0,0,0,0,0,0,16,0,84,1
1,0,0,0,0,0,0,0,15,0,85,1
1,0,0,0,0,0,0,0,14,0,86,1
1,0,0,0,0,0,0,0,13,0,87,1
1,0,0,0,0,0,0,0,12,0,88,1
1,0,0,0,0,0,0,0,11,0,89,1
1,0,0,0,0,0,0,0,10,0,90,1
1,0,0,0,0,0,0,0,9,0,91,1
1,0,0,0,0,0,0,0,8,0,92,1
1,0,0,0,0,0,0,0,7,0,93,1
1,0,0,0,0,0,0,0,6,0,94,1
1,0,0,0,0,0,0,0,5,0,95,1
1,0,0,0,0,0,0,0,4,0,96,1
1,0,0,0,0,0,0,0,3,0,97,1
1,0,0,0,0,0,0,0,2,0,98,1
1,0,0,0,0,0,0,0,1,0,99,1
1,0,0,0,0,0,0,0,29,0,71,1
1,0,0,0,0,0,0,0,30,0,70,1
1,0,0,0,0,0,0,0,31,0,69,1
1,0,0,0,0,0,0,0,32,0,68,1
1,0,0,0,0,0,0,0,33,0,67,1
1,0,0,0,0,0,0,0,34,0,66,1
1,0,0,0,0,0,0,0,35,0,65,1
1,0,0,0,0,0,0,0,36,0,64,1
1,0,0,0,0,0,0,0,37,0,63,1
1,0,0,0,0,0,0,0,38,0,62,1
1,0,0,0,0,0,0,0,39,0,61,1
1,0,0,0,0,0,0,0,40,0,60,1
1,0,0,0,0,0,0,0,41,0,59,1
1,0,0,0,0,0,0,0,42,0,58,1
1,0,0,0,0,0,0,0,43,0,57,1
1,0,0,0,0,0,0,0,44,0,56,1
1,0,0,0,0,0,0,0,45,0,55,1
1,0,0,0,0,0,0,0,46,0,54,1
1,0,0,0,0,0,0,0,47,0,53,1
1,0,0,0,0,0,0,0,48,0,52,1
1,0,0,0,0,0,0,0,49,0,51,1
1,0,0,0,0,0,0,0,50,0,50,0
1,0,0,0,0,0,10,59,0,0,31,0
1,0,0,0,0,0,9,59,0,0,32,0
1,0,0,0,0,0,8,59,0,0,33,0
1,0,0,0,0,0,7,59,0,0,34,0
1,0,0,0,0,0,6,59,0,0,35,0
1,0,0,0,0,0,5,59,0,0,36,0
1,0,0,0,0,0,4,59,0,0,37,0
1,0,0,0,0,0,3,59,0,0,38,0
1,0,0,0,0,0,2,59,0,0,39,0
1,0,0,0,0,0,1,59,0,0,40,0
1,0,0,0,0,0,0,59,0,0,41,0
1,0,0,0,0,0,0,58,0,0,42,0
1,0,0,0,0,0,0,57,0,0,43,0
1,0,0,0,0,0,0,56,0,0,44,0
1,0,0,0,0,0,0,55,0,0,45,0
1,0,0,0,0,0,0,54,0,0,46,0
1,0,0,0,0,0,0,53,0,0,47,0
1,0,0,0,0,0,0,52,0,0,48,0
1,0,0,0,0,0,0,51,0,0,49,0
1,0,0,0,0,0,0,50,0,0,50,0
1,0,0,0,0,0,0,49,0,0,51,1
1,0,0,0,0,0,0,48,0,0,52,1
1,0,0,0,0,0,0,47,0,0,53,1
1,0,0,0,0,0,0,46,0,0,54,1
1,0,0,0,0,0,0,45,0,0,55,1
1,0,0,0,0,0,0,44,0,0,56,1
1,0,0,0,0,0,0,43,0,0,57,1
1,0,0,0,0,0,0,42,0,0,58,1
1,0,0,0,0,0,0,41,0,0,59,1
1,0,0,0,0,0,0,40,0,0,60,1
1,0,0,0,0,0,0,39,0,0,61,1
1,0,0,0,0,0,0,38,0,0,62,1
1,0,0,0,0,0,0,37,0,1,62,1
1,0,0,0,0,0,0,36,0,2,62,1
1,0,0,0,0,0,0,35,0,3,62,1
1,0,0,0,0,0,0,34,0,4,62,1
1,0,0,0,0,0,0,33,0,5,62,1
1,0,0,0,0,0,0,32,0,6,62,1
1,0,0,0,0,0,0,31,0,7,62,1
1,0,0,0,0,0,0,30,0,8,62,1
1,0,0,0,0,0,0,29,0,9,62,1
1,0,0,0,0,0,0,28,0,10,62,1
1,0,0,0,0,0,0,27,0,11,62,1
1,0,0,0,0,0,0,26,0,12,62,1
1,0,0,0,0,0,0,25,0,13,62,1
1,0,0,0,0,0,0,24,0,14,62,1
1,0,0,0,0,0,0,23,0,15,62,1
1,0,0,0,0,0,0,22,0,16,62,1
1,0,0,0,0,0,0,21,0,17,62,1
1,0,0,0,0,0,0,20,0,18,62,1
1,0,0,0,0,0,0,19,0,19,62,1
1,0,0,0,0,0,0,18,0,20,62,1
1,0,0,0,0,0,0,17,0,21,62,1
1,0,0,0,0,0,0,16,0,22,62,1
1,0,0,0,0,0,0,15,0,23,62,1
1,0,0,0,0,0,0,14,0,24,62,1
1,0,0,0,0,0,0,13,0,25,62,1
1,0,0,0,0,0,0,12,0,26,62,1
1,0,0,0,0,0,0,11,0,27,62,1
1,0,0,0,0,0,0,10,0,28,62,1
1,0,0,0,0,0,0,9,0,29,62,1
1,0,0,0,0,0,0,8,0,30,62,1
1,0,0,0,0,0,0,7,0,31,62,1
1,0,0,0,0,0,0,6,0,32,62,1
1,0,0,0,0,0,0,5,0,33,62,1
1,0,0,0,0,0,0,4,0,34,62,1
1,0,0,0,0,0,0,3,0,35,62,1
1,0,0,0,0,0,0,2,0,36,62,1
1,0,0,0,0,0,0,1,0,37,62,1
1,0,0,0,0,49,0,0,0,51,0,1
1,0,0,0,0,48,0,0,0,52,0,1
1,0,0,0,0,47,0,0,0,53,0,1
1,0,0,0,0,46,0,0,0,54,0,1
1,0,0,0,0,45,0,0,0,55,0,1
1,0,0,0,0,44,0,0,0,56,0,1
1,0,0,0,0,43,0,0,0,57,0,1
1,0,0,0,0,42,0,0,0,57,1,1
1,0,0,0,0,41,0,0,0,57,2,1
1,0,0,0,0,40,0,0,0,57,3,1
1,0,0,0,0,39,0,0,0,57,4,1
1,0,0,0,0,38,0,0,0,57,5,1
1,0,0,0,0,37,0,0,0,57,6,1
1,0,0,0,0,36,0,0,0,57,7,1
1,0,0,0,0,35,0,0,0,57,8,1
1,0,0,0,0,34,0,0,0,57,9,1
1,0,0,0,0,33,0,0,0,57,10,1
1,0,0,0,0,32,0,0,0,57,11,1
1,0,0,0,0,31,0,0,0,57,12,1
1,0,0,0,0,30,0,0,0,57,13,1
1,0,0,0,0,29,0,0,0,57,14,1
1,0,0,0,0,28,0,0,0,57,15,1
1,0,0,0,0,27,0,0,0,57,16,1
1,0,0,0,0,26,0,0,0,57,17,1
1,0,0,0,0,25,0,0,0,57,18,1
1,0,0,0,0,24,0,0,0,57,19,1
1,0,0,0,0,23,0,0,0,57,20,1
1,0,0,0,0,22,0,0,0,57,21,1
1,0,0,0,0,21,0,0,0,57,22,1
1,0,0,0,0,20,0,0,0,57,23,1
1,0,0,0,0,19,0,0,0,57,24,1
1,0,0,0,0,18,0,0,0,57,25,1
1,0,0,0,0,17,0,0,0,57,26,1
1,0,0,0,0,16,0,0,0,57,27,1
1,0,0,0,0,15,0,0,0,57,28,1
1,0,0,0,0,14,0,0,0,57,29,1
1,0,0,0,0,13,0,0,0,57,30,1
1,0,0,0,0,12,0,0,0,57,31,1
1,0,0,0,0,11,0,0,0,57,32,1
1,0,0,0,0,10,0,0,0,57,33,1
1,0,0,0,0,9,0,0,0,57,34,1
1,0,0,0,0,8,0,0,0,57,35,1
1,0,0,0,0,7,0,0,0,57,36,1
1,0,0,0,0,6,0,0,0,57,37,1
1,0,0,0,0,5,0,0,0,57,38,1
1,0,0,0,0,4,0,0,0,57,39,1
1,0,0,0,0,3,0,0,0,57,40,1
1,0,0,0,0,2,0,0,0,57,41,1
1,0,0,0,0,1,0,0,0,57,42,1
1,0,0,0,0,0,0,1,0,0,99,1
1,0,0,0,0,0,0,2,0,0,98,1
1,0,0,0,0,0,0,3,0,0,97,1
1,0,0,0,0,0,0,4,0,0,96,1
1,0,0,0,0,0,0,5,0,0,95,1
1,0,0,0,0,0,0,6,0,0,94,1
1,0,0,0,0,0,0,7,0,0,93,1
1,0,0,0,0,0,0,8,0,0,92,1
1,0,0,0,0,0,0,9,0,0,91,1
1,0,0,0,0,0,0,10,0,0,90,1
1,0,0,0,0,0,0,11,0,0,89,1
1,0,0,0,0,0,0,12,0,0,88,1
1,0,0,0,0,0,0,13,0,0,87,1
1,0,0,0,0,0,0,14,0,0,86,1
1,0,0,0,0,0,0,15,0,0,85,1
1,0,0,0,0,0,0,16,0,0,84,1
1,0,0,0,0,0,0,17,0,0,83,1
1,0,0,0,0,0,0,18,0,0,82,1
1,0,0,0,0,0,0,19,0,0,81,1
1,0,0,0,0,0,0,20,0,0,80,1
1,0,0,0,0,0,0,21,0,0,79,1
1,0,0,0,0,0,0,22,0,0,78,1
1,0,0,0,0,0,0,23,0,0,77,1
1,0,0,0,0,0,0,24,0,0,76,1
1,0,0,0,0,0,0,25,0,0,75,1
1,0,0,0,0,0,0,26,0,0,74,1
1,0,0,0,0,0,0,27,0,0,73,1
1,0,0,0,0,0,0,28,0,0,72,1
1,0,0,0,0,0,0,29,0,0,71,1
1,0,0,0,0,0,0,30,0,0,70,1
1,0,0,0,0,0,0,31,0,0,69,1
1,0,0,0,0,0,0,32,0,0,68,1
1,0,0,0,0,0,0,33,0,0,67,1
1,0,0,0,0,0,0,34,0,0,66,1
1,0,0,0,0,0,0,35,0,0,65,1
1,0,0,0,0,0,0,36,0,0,64,1
1,0,0,0,0,0,0,37,0,0,63,1
1,0,0,0,0,0,0,0,34,56,10,1
1,0,0,0,0,0,0,0,33,56,11,1
1,0,0,0,0,0,0,0,32,56,12,1
1,0,0,0,0,0,0,0,31,56,13,1
1,0,0,0,0,0,0,0,30,56,14,1
1,0,0,0,0,0,0,0,29,56,15,1
1,0,0,0,0,0,0,0,28,56,16,1
1,0,0,0,0,0,0,0,27,56,17,1
1,0,0,0,0,0,0,0,26,56,18,1
1,0,0,0,0,0,0,0,25,56,19,1
1,0,0,0,0,0,0,0,24,56,20,1
1,0,0,0,0,0,0,0,23,56,21,1
1,0,0,0,0,0,0,0,22,56,22,1
1,0,0,0,0,0,0,0,21,56,23,1
1,0,0,0,0,0,0,0,20,56,24,1
1,0,0,0,0,0,0,0,19,56,25,1
1,0,0,0,0,0,0,0,18,56,26,1
1,0,0,0,0,0,0,0,17,56,27,1
1,0,0,0,0,0,0,0,16,56,28,1
1,0,0,0,0,0,0,0,15,56,29,1
1,0,0,0,0,0,0,0,14,56,30,1
1,0,0,0,0,0,0,0,13,56,31,1
1,0,0,0,0,0,0,0,12,56,32,1
1,0,0,0,0,0,0,0,11,56,33,1
1,0,0,0,0,0,0,0,10,56,34,1
1,0,0,0,0,0,0,0,9,56,35,1
1,0,0,0,0,0,0,0,8,56,36,1
1,0,0,0,0,0,0,0,7,56,37,1
1,0,0,0,0,0,0,0,6,56,38,1
1,0,0,0,0,0,0,0,5,56,39,1
1,0,0,0,0,0,0,0,4,56,40,1
1,0,0,0,0,0,0,0,3,56,41,1
1,0,0,0,0,0,0,0,2,56,42,1
1,0,0,0,0,0,0,0,1,56,43,1
1,0,0,0,0,0,0,0,44,1,55,1
1,0,0,0,0,0,0,0,44,2,54,1
1,0,0,0,0,0,0,0,44,3,53,1
1,0,0,0,0,0,0,0,44,4,52,1
1,0,0,0,0,0,0,0,44,5,51,1
1,0,0,0,0,0,0,0,44,6,50,1
1,0,0,0,0,0,0,0,44,7,49,1
1,0,0,0,0,0,0,0,44,8,48,1
1,0,0,0,0,0,0,0,44,9,47,1
1,0,0,0,0,0,0,0,44,10,46,1
1,0,0,0,0,0,0,0,44,11,45,1
1,0,0,0,0,0,0,0,44,12,44,1
1,0,0,0,0,0,0,0,44,13,43,1
1,0,0,0,0,0,0,0,44,14,42,1
1,0,0,0,0,0,0,0,44,15,41,1
1,0,0,0,0,0,0,0,44,16,40,1
1,0,0,0,0,0,0,0,44,17,39,1
1,0,0,0,0,0,0,0,44,18,38,1
1,0,0,0,0,0,0,0,44,19,37,1
1,0,0,0,0,0,0,0,44,20,36,1
1,0,0,0,0,0,0,0,44,21,35,1
1,0,0,0,0,0,0,0,44,22,34,1
1,0,0,0,0,0,0,0,44,23,33,1
1,0,0,0,0,0,0,0,44,24,32,1
1,0,0,0,0,0,0,0,44,25,31,1
1,0,0,0,0,0,0,0,44,26,30,1
1,0,0,0,0,0,0,0,44,27,29,1
1,0,0,0,0,0,0,0,44,28,28,1
1,0,0,0,0,0,0,0,44,29,27,1
1,0,0,0,0,0,0,0,44,30,26,1
1,0,0,0,0,0,0,0,44,31,25,1
1,0,0,0,0,0,0,0,44,32,24,1
1,0,0,0,0,0,0,0,44,33,23,1
1,0,0,0,0,0,0,0,44,34,22,1
1,0,0,0,0,0,0,0,44,35,21,1
1,0,0,0,0,0,0,0,44,36,20,1
1,0,0,0,0,0,0,0,44,37,19,1
1,0,0,0,0,0,0,0,44,38,18,1
1,0,0,0,0,0,0,0,44,39,17,1
1,0,0,0,0,0,0,0,44,40,16,1
1,0,0,0,0,0,0,0,44,41,15,1
1,0,0,0,0,0,0,0,44,42,14,1
1,0,0,0,0,0,0,0,45,42,13,1
1,0,0,0,0,0,0,0,46,42,12,1
1,0,0,0,0,0,0,0,47,42,11,1
1,0,0,0,0,0,0,0,43,42,15,1
1,0,0,0,0,0,0,0,42,42,16,1
1,0,0,0,0,0,0,0,41,42,17,1
1,0,0,0,0,0,0,0,41,41,18,1
1,0,0,0,0,0,0,0,41,40,19,1
1,0,0,0,0,0,0,0,41,39,20,1
1,0,0,0,0,0,0,0,41,38,21,1
1,0,0,0,0,0,0,0,41,37,22,1
1,0,0,0,0,0,0,0,41,36,23,1
1,0,0,0,0,0,0,0,41,35,24,1
1,0,0,0,0,0,0,0,41,34,25,1
1,0,0,0,0,0,0,0,41,33,26,1
1,0,0,0,0,0,0,0,41,32,27,1
1,0,0,0,0,0,0,0,41,31,28,1
1,0,0,0,0,0,0,0,41,30,29,1
1,0,0,0,0,0,0,0,41,29,30,1
1,0,0,0,0,0,0,0,41,28,31,1
1,0,0,0,0,0,0,0,41,27,32,1
1,0,0,0,0,0,0,0,41,26,33,1
1,0,0,0,0,0,0,0,41,25,34,1
1,0,0,0,0,0,0,0,41,24,35,1
1,0,0,0,0,0,0,0,41,23,36,1
1,0,0,0,0,0,0,0,41,22,37,1
1,0,0,0,0,0,0,0,41,21,38,1
1,0,0,0,0,0,0,0,41,20,39,1
1,0,0,0,0,0,0,0,41,19,40,1
1,0,0,0,0,0,0,0,41,18,41,1
1,0,0,0,0,0,0,0,41,17,42,1
1,0,0,0,0,0,0,0,40,18,42,1
1,0,0,0,0,0,0,0,39,19,42,1
1,0,0,0,0,0,0,0,38,20,42,1
1,0,0,0,0,0,0,0,37,21,42,1
1,0,0,0,0,0,0,0,36,22,42,1
1,0,0,0,0,0,0,0,35,23,42,1
1,0,0,0,0,0,0,0,34,24,42,1
1,0,0,0,0,0,0,0,33,25,42,1
1,0,0,0,0,0,0,0,32,26,42,1
1,0,0,0,0,0,0,0,31,27,42,1
1,0,0,0,0,0,0,0,30,28,42,1
1,0,0,0,0,0,0,0,29,29,42,1
1,0,0,0,0,0,0,0,28,30,42,1
1,0,0,0,0,0,0,0,27,31,42,1
1,0,0,0,0,0,0,0,26,32,42,1
1,0,0,0,0,0,0,0,25,33,42,1
1,0,0,0,0,0,0,0,24,34,42,1
1,0,0,0,0,0,0,0,23,35,42,1
1,0,0,0,0,0,0,0,22,36,42,1
1,0,0,0,0,0,0,0,21,37,42,1
1,0,0,0,0,0,0,0,20,38,42,1
1,0,0,0,0,0,0,0,19,39,42,1
1,0,0,0,0,0,0,0,18,40,42,1
1,0,0,0,0,0,0,0,17,41,42,1
1,0,0,0,0,0,0,0,16,42,42,1
1,0,0,0,0,0,0,0,15,43,42,1
1,0,0,0,0,0,0,0,14,44,42,1
1,0,0,0,0,0,0,0,13,45,42,1
1,0,0,0,0,0,0,0,12,46,42,1
1,0,0,0,0,0,0,0,11,47,42,1
1,0,0,0,0,0,0,0,10,48,42,1
1,0,0,0,0,0,0,0,9,49,42,1
1,0,0,0,0,0,0,0,8,50,42,1
1,0,0,0,0,0,0,0,7,51,42,1
1,0,0,0,0,0,0,0,6,52,42,1
1,0,0,0,0,0,0,0,5,53,42,1
1,0,0,0,0,0,0,0,4,54,42,1
1,0,0,0,0,0,0,0,3,55,42,1
1,0,0,0,0,0,0,0,1,57,42,1
1,0,0,0,0,0,0,0,1,83,16,1
1,0,0,0,0,0,0,0,2,83,15,1
1,0,0,0,0,0,0,0,3,83,14,1
1,0,0,0,0,0,0,0,4,83,13,1
1,0,0,0,0,0,0,0,5,83,12,1
1,0,0,0,0,0,0,0,6,83,11,1
1,0,0,0,0,0,0,0,7,83,10,1
1,0,0,0,0,0,0,0,8,83,9,1
1,0,0,0,0,0,0,0,9,83,8,1
1,0,0,0,0,0,0,0,10,83,7,1
1,0,0,0,0,0,0,0,11,83,6,1
1,0,0,0,0,0,0,0,12,83,5,1
1,0,0,0,0,0,0,0,13,83,4,1
1,0,0,0,0,0,0,0,14,83,3,1
1,0,0,0,0,0,0,0,15,83,2,1
1,0,0,0,0,0,0,0,16,83,1,1
1,0,0,0,0,10,0,39,0,51,0,1
1,0,0,0,0,9,0,39,0,52,0,1
1,0,0,0,0,8,0,39,0,53,0,1
1,0,0,0,0,7,0,39,0,54,0,1
1,0,0,0,0,6,0,39,0,55,0,1
1,0,0,0,0,5,0,39,0,56,0,1
1,0,0,0,0,4,0,39,0,57,0,1
1,0,0,0,0,3,0,39,0,58,0,1
1,0,0,0,0,2,0,39,0,59,0,1
1,0,0,0,0,1,0,39,0,60,0,1
1,0,0,0,0,0,0,39,0,61,0,1
1,0,0,0,0,0,0,38,0,62,0,1
1,0,0,0,0,0,0,37,0,63,0,1
1,0,0,0,0,0,0,36,0,64,0,1
1,0,0,0,0,0,0,35,0,65,0,1
1,0,0,0,0,0,0,34,0,66,0,1
1,0,0,0,0,0,0,33,0,67,0,1
1,0,0,0,0,0,0,32,0,68,0,1
1,0,0,0,0,0,0,31,0,69,0,1
1,0,0,0,0,0,0,30,0,70,0,1
1,0,0,0,0,0,0,29,0,71,0,1
1,0,0,0,0,0,0,28,0,72,0,1
1,0,0,0,0,0,0,27,0,73,0,1
1,0,0,0,0,0,0,26,0,74,0,1
1,0,0,0,0,0,0,25,0,75,0,1
1,0,0,0,0,0,0,24,0,76,0,1
1,0,0,0,0,0,0,23,0,77,0,1
1,0,0,0,0,0,0,22,0,78,0,1
1,0,0,0,0,0,0,21,0,79,0,1
1,0,0,0,0,0,0,20,1,79,0,1
1,0,0,0,0,0,0,19,2,79,0,1
1,0,0,0,0,0,0,18,3,79,0,1
1,0,0,0,0,0,0,17,4,79,0,1
1,0,0,0,0,0,0,16,5,79,0,1
1,0,0,0,0,0,0,15,6,79,0,1
1,0,0,0,0,0,0,14,7,79,0,1
1,0,0,0,0,0,0,13,8,79,0,1
1,0,0,0,0,0,0,12,9,79,0,1
1,0,0,0,0,0,0,11,10,79,0,1
1,0,0,0,0,0,0,10,11,79,0,1
1,0,0,0,0,0,0,9,12,79,0,1
1,0,0,0,0,0,0,8,13,79,0,1
1,0,0,0,0,0,0,7,14,79,0,1
1,0,0,0,0,0,0,6,15,79,0,1
1,0,0,0,0,0,0,5,16,79,0,1
1,0,0,0,0,0,0,4,17,79,0,1
1,0,0,0,0,0,0,3,18,79,0,1
1,0,0,0,0,0,0,2,19,79,0,1
1,0,0,0,0,0,0,1,20,79,0,1
1,0,0,0,0,0,0,0,62,38,0,0
1,0,0,0,0,0,0,0,63,37,0,0
1,0,0,0,0,0,0,0,64,36,0,0
1,0,0,0,0,0,0,0,65,35,0,0
1,0,0,0,0,0,0,0,66,34,0,0
1,0,0,0,0,0,0,0,67,33,0,0
1,0,0,0,0,0,0,0,68,32,0,0
1,0,0,0,0,0,0,0,69,31,0,0
1,0,0,0,0,0,0,0,70,30,0,0
1,0,0,0,0,0,0,0,71,29,0,0
1,0,0,0,0,0,0,0,72,28,0,0
1,0,0,0,0,0,0,0,73,27,0,0
1,0,0,0,0,0,0,0,74,26,0,0
1,0,0,0,0,0,0,0,75,25,0,0
1,0,0,0,0,0,0,0,76,24,0,0
1,0,0,0,0,0,0,0,77,23,0,0
1,0,0,0,0,0,0,0,78,22,0,0
1,0,0,0,0,0,0,0,79,21,0,0
1,0,0,0,0,0,0,0,80,20,0,0
1,0,0,0,0,0,0,0,80,19,1,0
1,0,0,0,0,0,0,0,80,18,2,0
1,0,0,0,0,0,0,0,80,17,3,0
1,0,0,0,0,0,0,0,80,16,4,0
1,0,0,0,0,0,0,0,80,15,5,0
1,0,0,0,0,0,0,0,80,14,6,0
1,0,0,0,0,0,0,0,80,13,7,0
1,0,0,0,0,0,0,0,80,12,8,0
1,0,0,0,0,0,0,0,80,11,9,0
1,0,0,0,0,0,0,0,80,10,10,0
1,0,0,0,0,0,0,0,80,9,11,0
1,0,0,0,0,0,0,0,80,8,12,0
1,0,0,0,0,0,0,0,80,7,13,0
1,0,0,0,0,0,0,0,80,6,14,0
